,1stFlrSF,2ndFlrSF,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFullBath,BsmtQual,CentralAir,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,GarageArea,GarageCars,GarageFinish,GarageType,GrLivArea,HalfBath,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LotFrontage,LotShape,MSSubClass,MSZoning,MasVnrType,MoSold,Neighborhood,OverallCond,OverallQual,RoofStyle,SaleCondition,TotRmsAbvGrd,TotalBsmtSF,second_floor,Age,YearsSinceSale,SalePrice
1500,756,756,2,TwnhsE,TA,No,GLQ,1.0,Gd,Y,Gd,MetalSd,MetalSd,0,PConc,2,440.0,2.0,Unf,Detchd,1512,1,Ex,2Story,1,Gd,0.0,Reg,160,FV,BrkFace,5,Somerst,5,6,Gable,Normal,5,756.0,1,10,0,
1501,530,550,2,TwnhsE,TA,No,GLQ,0.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,2,496.0,2.0,RFn,Attchd,1080,1,Ex,2Story,1,Gd,0.0,IR1,160,FV,None,6,Somerst,5,7,Gable,Normal,4,530.0,1,7,0,
1502,1418,0,1,1Fam,Po,No,GLQ,1.0,Ex,Y,Gd,CemntBd,CmentBd,1,PConc,1,852.0,3.0,RFn,Attchd,1418,1,Ex,1Story,1,Gd,57.0,IR1,20,FV,None,4,Somerst,5,8,Gable,Partial,6,1642.0,0,0,0,
1503,975,873,3,1Fam,TA,No,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,592.0,2.0,RFn,Attchd,1848,1,Ex,2Story,1,Gd,68.0,IR1,60,FV,None,4,Somerst,5,8,Gable,Normal,7,975.0,1,10,0,
1504,1492,0,3,1Fam,TA,No,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,596.0,2.0,RFn,Attchd,1492,0,Ex,1Story,1,Gd,80.0,Reg,20,FV,None,4,Somerst,5,7,Gable,Normal,6,1492.0,0,8,0,
1505,1829,0,4,1Fam,TA,No,GLQ,1.0,TA,Y,TA,HdBoard,HdBoard,0,CBlock,2,535.0,2.0,RFn,Attchd,1829,0,Gd,1Story,1,TA,0.0,IR1,20,RL,BrkFace,5,NWAmes,6,6,Hip,Normal,8,1829.0,0,43,0,
1506,1280,1215,4,1Fam,TA,Mn,GLQ,1.0,Gd,Y,TA,MetalSd,MetalSd,1,PConc,2,660.0,2.0,Unf,Attchd,2495,1,Ex,2Story,1,Gd,80.0,Reg,60,RL,None,3,NWAmes,5,6,Gable,Normal,9,1280.0,1,17,0,
1507,1287,604,3,1Fam,TA,Mn,ALQ,0.0,Gd,Y,TA,MetalSd,MetalSd,1,PConc,3,678.0,2.0,RFn,Attchd,1891,0,TA,1.5Fin,1,TA,0.0,IR1,50,RL,None,4,NWAmes,5,6,Gable,Normal,7,1224.0,1,32,0,
1508,930,715,4,1Fam,TA,No,ALQ,0.0,TA,Y,TA,MetalSd,MetalSd,0,CBlock,1,441.0,2.0,RFn,Attchd,1645,2,TA,2Story,1,TA,80.0,Reg,60,RL,None,6,NWAmes,6,6,Gable,Normal,7,715.0,1,39,0,
1509,1232,0,3,1Fam,TA,No,Rec,1.0,TA,Y,TA,VinylSd,VinylSd,0,CBlock,1,490.0,2.0,RFn,Attchd,1232,1,TA,1Story,1,TA,80.0,Reg,20,RL,BrkFace,4,NAmes,5,5,Hip,Normal,6,1232.0,0,44,0,
1510,1209,0,3,1Fam,TA,No,BLQ,1.0,Gd,Y,TA,HdBoard,HdBoard,0,PConc,1,504.0,2.0,RFn,Attchd,1209,0,Gd,1Story,1,TA,90.0,Reg,20,RL,None,4,NAmes,5,5,Hip,Normal,6,1209.0,0,44,0,
1511,1510,0,3,1Fam,TA,No,BLQ,1.0,TA,Y,TA,Wd Sdng,Plywood,0,CBlock,2,517.0,2.0,RFn,Attchd,1510,0,Ex,1Story,1,Gd,88.0,Reg,20,RL,BrkFace,4,NAmes,6,5,Gable,Normal,6,1510.0,0,43,0,
1512,1131,644,3,1Fam,TA,No,Unf,0.0,TA,Y,TA,HdBoard,HdBoard,0,CBlock,2,480.0,2.0,Unf,Attchd,1775,0,TA,SLvl,1,TA,0.0,IR1,80,RL,None,5,NAmes,5,6,Gable,Family,8,533.0,1,46,0,
1513,1728,0,6,Duplex,TA,No,BLQ,2.0,TA,Y,TA,HdBoard,HdBoard,0,CBlock,2,0.0,0.0,Unf,Attchd,1728,0,TA,1Story,2,TA,98.0,IR1,90,RL,BrkFace,1,NAmes,6,5,Hip,Abnorml,10,1728.0,0,48,0,
1514,1929,532,3,1Fam,TA,No,LwQ,0.0,TA,Y,Gd,MetalSd,MetalSd,2,CBlock,2,400.0,2.0,Unf,Detchd,2461,0,Gd,1.5Fin,1,TA,68.0,Reg,50,RL,BrkFace,3,NAmes,7,5,Gable,Normal,7,1140.0,1,58,0,
1515,1019,537,3,1Fam,TA,No,Rec,0.0,TA,Y,TA,MetalSd,MetalSd,1,CBlock,2,470.0,2.0,Unf,Attchd,1556,0,TA,1.5Fin,1,TA,120.0,Reg,50,RL,Stone,1,NAmes,6,6,Gable,Normal,6,782.0,1,61,0,
1516,1128,0,2,1Fam,TA,Gd,GLQ,1.0,TA,Y,TA,HdBoard,HdBoard,1,CBlock,1,315.0,1.0,Unf,Attchd,1128,0,Gd,SFoyer,1,Gd,75.0,IR1,85,RL,BrkFace,1,NAmes,8,6,Gable,Normal,5,1080.0,0,44,0,
1517,1604,0,4,Duplex,TA,No,Unf,0.0,TA,Y,TA,HdBoard,HdBoard,0,CBlock,2,576.0,2.0,Unf,Attchd,1604,0,TA,1Story,2,TA,70.0,Reg,90,RL,None,3,NAmes,5,5,Gable,Normal,8,1604.0,0,52,0,
1518,1480,0,3,1Fam,TA,No,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,2,620.0,2.0,RFn,Attchd,1480,0,Ex,1Story,1,Gd,70.0,Reg,20,RL,BrkFace,2,NAmes,5,7,Gable,Normal,7,1480.0,0,7,0,
1519,1143,0,3,1Fam,TA,No,BLQ,1.0,TA,Y,TA,MetalSd,MetalSd,0,CBlock,1,308.0,1.0,RFn,Attchd,1143,0,TA,1Story,1,TA,0.0,IR1,20,RL,BrkFace,5,NAmes,5,5,Hip,Normal,6,1143.0,0,51,0,
1520,1206,0,3,1Fam,TA,No,Rec,0.0,TA,Y,TA,MetalSd,MetalSd,0,CBlock,1,312.0,1.0,RFn,Attchd,1206,0,Fa,1Story,1,TA,87.0,IR1,20,RL,BrkFace,5,NAmes,5,5,Hip,Normal,6,1206.0,0,51,0,
1521,1580,0,3,1Fam,TA,No,Rec,1.0,TA,Y,TA,Wd Sdng,Wd Sdng,2,CBlock,1,440.0,2.0,Unf,Attchd,1580,1,Ex,1Story,1,TA,80.0,Reg,20,RL,Stone,6,NAmes,5,6,Gable,Normal,6,1244.0,0,51,0,
1522,832,505,3,1Fam,TA,No,Unf,0.0,TA,Y,TA,MetalSd,MetalSd,0,CBlock,1,263.0,1.0,Unf,Attchd,1337,0,TA,1.5Fin,1,TA,60.0,Reg,50,RL,None,2,NAmes,5,4,Gable,Normal,5,832.0,1,54,0,
1523,1064,0,2,1Fam,TA,No,BLQ,0.0,TA,Y,TA,WdShing,Wd Shng,0,CBlock,1,318.0,1.0,Unf,Detchd,1064,0,TA,1Story,1,Fa,60.0,Reg,20,RL,None,5,NAmes,7,5,Gable,Normal,4,864.0,0,58,0,
1524,972,0,3,1Fam,TA,No,Rec,0.0,TA,Y,TA,MetalSd,MetalSd,0,CBlock,1,305.0,1.0,Unf,Attchd,972,0,TA,1Story,1,TA,119.0,Reg,20,RL,None,6,NAmes,6,5,Gable,Normal,5,972.0,0,55,0,
1525,988,0,2,2fmCon,TA,Av,Rec,1.0,TA,Y,TA,MetalSd,MetalSd,0,CBlock,1,264.0,1.0,Unf,Attchd,988,0,TA,1Story,1,TA,70.0,Reg,190,RL,None,4,NAmes,5,5,Gable,Abnorml,5,988.0,0,52,0,
1526,985,0,2,1Fam,TA,No,Unf,0.0,TA,Y,TA,MetalSd,MetalSd,0,BrkTil,1,676.0,2.0,Unf,Detchd,985,0,Gd,1Story,1,TA,65.0,Reg,30,RL,None,4,NAmes,7,4,Gable,Normal,4,576.0,0,90,0,
1527,816,408,3,1Fam,TA,No,ALQ,1.0,TA,Y,TA,WdShing,Wd Shng,0,CBlock,1,280.0,1.0,Unf,Detchd,1224,0,TA,1.5Fin,1,TA,60.0,Reg,50,RL,None,5,NAmes,8,6,Gable,Normal,5,816.0,1,62,0,
1528,1175,0,3,1Fam,TA,No,Rec,0.0,TA,Y,TA,BrkFace,Wd Sdng,0,CBlock,1,484.0,2.0,RFn,Detchd,1175,1,Ex,1Story,1,TA,81.0,IR1,20,RL,None,6,NAmes,6,5,Gable,Normal,6,1175.0,0,50,0,
1529,1395,0,2,1Fam,TA,Gd,BLQ,1.0,TA,Y,TA,Wd Sdng,Wd Sdng,1,CBlock,1,440.0,2.0,RFn,Attchd,1395,0,TA,1Story,1,TA,80.0,Reg,20,RL,BrkFace,5,NAmes,7,6,Hip,Normal,7,1395.0,0,47,0,
1530,1157,687,3,1Fam,TA,No,ALQ,1.0,TA,Y,TA,Wd Sdng,Wd Sdng,2,PConc,1,240.0,1.0,Unf,Basment,1844,0,TA,1.5Fin,1,TA,60.0,Reg,50,RM,BrkFace,1,OldTown,5,4,Hip,Abnorml,9,709.0,1,110,0,
1531,936,0,2,1Fam,TA,No,BLQ,1.0,TA,Y,TA,Wd Sdng,Wd Sdng,1,PConc,1,0.0,0.0,Unf,Attchd,936,0,TA,1Story,1,TA,56.0,Reg,30,RM,None,5,OldTown,7,5,Gable,Normal,5,936.0,0,90,0,
1532,1347,0,3,1Fam,TA,Mn,BLQ,1.0,TA,Y,TA,MetalSd,MetalSd,0,CBlock,1,551.0,2.0,Unf,Detchd,1347,0,Gd,1Story,1,Gd,69.0,Reg,20,RM,None,6,OldTown,7,5,Hip,Normal,6,1347.0,0,53,0,
1533,827,424,3,1Fam,TA,No,Unf,0.0,Gd,Y,TA,MetalSd,MetalSd,0,PConc,1,240.0,1.0,Unf,Detchd,1251,0,Gd,1.5Fin,1,Fa,50.0,Reg,45,RM,None,1,OldTown,7,6,Gable,Normal,6,827.0,1,72,0,
1534,1027,606,3,1Fam,TA,No,BLQ,0.0,TA,Y,TA,VinylSd,VinylSd,1,BrkTil,1,240.0,1.0,Unf,Detchd,1633,0,Ex,1.5Fin,1,Gd,69.0,Reg,50,RM,None,6,OldTown,7,5,Gable,Normal,7,1027.0,1,62,0,
1535,1060,185,3,1Fam,TA,No,Rec,0.0,TA,Y,TA,MetalSd,MetalSd,0,BrkTil,1,315.0,1.0,Unf,Detchd,1245,0,TA,1.5Fin,1,TA,0.0,Reg,50,RM,None,3,OldTown,6,5,Gable,Normal,6,1008.0,1,90,0,
1536,832,0,2,1Fam,Fa,No,Unf,0.0,Fa,N,TA,AsbShng,AsbShng,1,BrkTil,1,780.0,2.0,Unf,Detchd,832,0,TA,1Story,1,TA,68.0,Reg,30,RM,None,6,OldTown,2,2,Gable,Abnorml,5,678.0,0,87,0,
1537,930,636,3,1Fam,TA,No,Unf,0.0,TA,N,Gd,Wd Sdng,Wd Sdng,0,BrkTil,2,288.0,1.0,Unf,Detchd,1566,0,TA,2Story,1,Gd,60.0,Reg,70,RM,None,4,OldTown,9,8,Gable,Abnorml,7,930.0,1,110,0,
1538,1157,1111,3,1Fam,Fa,No,Unf,0.0,Fa,Y,Gd,Wd Sdng,Wd Sdng,0,Stone,3,624.0,2.0,Unf,Detchd,2268,0,Ex,2Story,1,Gd,50.0,Reg,70,RM,None,4,OldTown,9,8,Gable,Normal,7,346.0,1,120,0,
1539,1128,1128,4,2fmCon,TA,Mn,Unf,0.0,TA,N,TA,MetalSd,MetalSd,0,BrkTil,2,0.0,0.0,Unf,Attchd,2256,0,Fa,2Story,2,Fa,100.0,Reg,190,RM,None,6,OldTown,3,5,Gable,Abnorml,12,840.0,1,100,0,
1540,868,602,2,1Fam,TA,No,Rec,0.0,Fa,Y,TA,Wd Sdng,Wd Sdng,0,CBlock,1,624.0,2.0,Unf,Detchd,1470,1,Ex,2Story,1,TA,60.0,Reg,70,RM,None,6,OldTown,7,6,Gable,Normal,6,738.0,1,88,0,
1541,1030,582,3,1Fam,TA,No,Rec,0.0,TA,Y,TA,MetalSd,MetalSd,0,CBlock,1,363.0,1.0,Unf,Detchd,1612,1,Ex,1.5Fin,1,TA,53.0,Reg,50,RM,None,3,BrkSide,6,5,Gable,Normal,7,988.0,1,60,0,
1542,1160,908,3,1Fam,TA,No,BLQ,0.0,Gd,N,TA,Wd Sdng,Wd Sdng,1,BrkTil,1,315.0,1.0,Unf,Detchd,2068,1,TA,2.5Unf,1,Gd,0.0,IR1,75,RL,None,5,BrkSide,7,7,Gable,Normal,8,1108.0,1,88,0,
1543,765,0,2,1Fam,TA,No,Rec,1.0,TA,N,TA,MetalSd,MetalSd,0,BrkTil,1,200.0,1.0,Unf,Detchd,765,0,TA,1Story,1,Gd,50.0,Reg,30,RM,None,4,BrkSide,7,4,Gable,Normal,4,765.0,0,85,0,
1544,608,524,2,1Fam,Gd,No,BLQ,1.0,TA,Y,TA,MetalSd,MetalSd,0,BrkTil,1,240.0,1.0,Unf,Detchd,1132,0,TA,1.5Fin,1,TA,50.0,Reg,50,RM,None,4,BrkSide,7,6,Gable,Abnorml,5,608.0,1,71,0,
1545,848,348,3,1Fam,TA,No,LwQ,0.0,TA,Y,TA,MetalSd,MetalSd,2,CBlock,1,576.0,2.0,Unf,Detchd,1196,1,Ex,1.5Fin,1,TA,50.0,Reg,50,RM,None,3,BrkSide,6,6,Gable,Normal,6,572.0,1,70,0,
1546,955,498,3,1Fam,TA,No,Rec,0.0,TA,Y,TA,MetalSd,MetalSd,2,CBlock,1,240.0,1.0,Unf,Detchd,1453,1,TA,1.5Fin,1,Gd,53.0,Reg,50,RM,Stone,3,BrkSide,6,5,Gable,Normal,7,835.0,1,68,0,
1547,780,636,3,1Fam,TA,No,Rec,0.0,TA,Y,TA,Wd Sdng,Wd Sdng,0,CBlock,1,312.0,1.0,Unf,Detchd,1416,1,TA,1.5Fin,1,TA,50.0,Reg,50,RM,None,3,BrkSide,7,6,Gable,Normal,6,780.0,1,62,0,
1548,548,492,2,1Fam,Fa,No,Rec,0.0,TA,Y,TA,VinylSd,VinylSd,0,CBlock,1,624.0,2.0,Fin,Detchd,1040,0,Gd,1.5Fin,1,TA,52.0,Reg,50,RM,None,5,BrkSide,7,5,Gable,Normal,5,528.0,1,74,0,
1549,928,608,4,1Fam,TA,No,LwQ,0.0,TA,Y,TA,MetalSd,MetalSd,1,BrkTil,2,480.0,2.0,Unf,Detchd,1536,0,TA,1.5Fin,1,TA,52.0,Reg,50,RM,None,3,BrkSide,5,5,Gable,Normal,7,928.0,1,80,0,
1550,1068,0,2,1Fam,Fa,No,ALQ,1.0,Fa,Y,TA,Wd Sdng,Wd Sdng,1,BrkTil,1,288.0,1.0,Unf,Detchd,1068,0,TA,1Story,1,TA,51.0,Reg,30,RM,None,3,OldTown,5,6,Gable,Normal,5,1124.0,0,87,0,
1551,888,1074,4,1Fam,TA,No,Unf,0.0,TA,Y,TA,MetalSd,MetalSd,1,CBlock,1,572.0,2.0,Unf,Detchd,1962,1,Ex,1.5Fin,1,TA,57.0,Reg,50,RM,None,6,OldTown,5,4,Gable,Normal,9,888.0,1,95,0,
1552,780,780,3,1Fam,TA,No,Unf,0.0,TA,Y,Gd,Wd Sdng,Wd Sdng,0,PConc,1,0.0,0.0,Unf,Attchd,1560,1,Ex,2Story,1,Gd,60.0,Reg,70,RM,None,5,OldTown,8,6,Gable,Normal,7,780.0,1,98,0,
1553,662,662,3,1Fam,TA,No,Unf,0.0,TA,Y,TA,VinylSd,VinylSd,0,BrkTil,1,180.0,1.0,Unf,Detchd,1324,0,Ex,2Story,1,TA,52.0,Reg,70,RM,None,2,OldTown,8,6,Gable,Normal,6,662.0,1,90,0,
1554,1675,0,3,1Fam,TA,No,Rec,0.0,Gd,Y,TA,HdBoard,HdBoard,2,CBlock,2,365.0,1.0,Unf,Attchd,1675,0,Gd,1Story,1,TA,100.0,IR1,20,RL,BrkFace,5,ClearCr,5,5,Gable,Normal,8,1422.0,0,51,0,
1555,725,499,3,1Fam,Fa,No,Unf,0.0,Gd,N,TA,Wd Sdng,Wd Sdng,0,BrkTil,1,180.0,1.0,Unf,Detchd,1224,1,Gd,1.5Fin,1,TA,72.0,IR1,50,RL,None,1,ClearCr,3,5,Gable,Normal,6,689.0,1,93,0,
1556,1212,180,3,2fmCon,TA,No,Rec,1.0,TA,N,Fa,Wd Sdng,Wd Shng,0,BrkTil,1,0.0,0.0,Unf,Attchd,1392,0,TA,1.5Fin,1,TA,60.0,Reg,190,RL,None,2,SWISU,4,5,Gable,Normal,6,1212.0,1,95,0,
1557,600,319,3,1Fam,TA,No,LwQ,0.0,Fa,N,TA,VinylSd,VinylSd,0,CBlock,1,231.0,1.0,Unf,Detchd,919,0,Ex,1.5Fin,1,TA,65.0,IR1,50,RL,None,3,SWISU,5,6,Gable,Normal,5,600.0,1,70,0,
1558,942,942,4,1Fam,TA,No,Rec,0.0,TA,N,TA,Wd Sdng,Stucco,0,CBlock,1,0.0,0.0,Unf,Attchd,1884,1,TA,2Story,1,TA,0.0,IR1,70,C (all),None,3,SWISU,1,4,Gambrel,Abnorml,7,707.0,1,103,0,
1559,936,744,2,2fmCon,TA,Mn,LwQ,1.0,TA,Y,TA,Wd Sdng,Wd Sdng,1,BrkTil,2,450.0,2.0,Unf,Detchd,1680,0,Gd,1.5Fin,2,TA,60.0,Reg,190,RH,None,6,SWISU,7,5,Gable,Normal,7,856.0,1,100,0,
1560,1832,0,4,Duplex,TA,No,ALQ,2.0,TA,N,Fa,Plywood,Plywood,0,CBlock,2,0.0,0.0,Unf,Attchd,1832,0,TA,1Story,2,TA,72.0,Reg,90,RL,BrkFace,5,Sawyer,3,4,Gable,Normal,8,1832.0,0,43,0,
1561,892,0,3,1Fam,TA,Mn,BLQ,1.0,TA,Y,TA,HdBoard,HdBoard,0,CBlock,1,416.0,1.0,Unf,Detchd,892,0,Ex,1Story,1,Gd,65.0,Reg,20,RL,BrkFace,6,Sawyer,7,5,Hip,Normal,5,864.0,0,44,0,
1562,864,0,2,1Fam,TA,No,GLQ,1.0,TA,Y,TA,HdBoard,HdBoard,0,CBlock,1,280.0,1.0,Unf,Detchd,864,0,Ex,1Story,1,TA,65.0,Reg,20,RL,None,5,Sawyer,5,5,Hip,Normal,4,864.0,0,42,0,
1563,1373,0,3,Duplex,TA,Av,GLQ,1.0,Gd,Y,TA,Plywood,Plywood,2,CBlock,1,591.0,2.0,Fin,Attchd,1373,0,TA,SFoyer,1,TA,0.0,IR1,90,RL,None,5,Sawyer,5,5,Gable,Normal,5,1319.0,0,32,0,
1564,720,720,4,1Fam,Gd,No,Rec,0.0,TA,Y,TA,HdBoard,HdBoard,2,CBlock,1,480.0,2.0,Unf,Attchd,1440,1,Ex,2Story,1,TA,86.0,Reg,60,RL,None,3,Sawyer,5,5,Gable,Normal,7,720.0,1,42,0,
1565,1483,0,1,1Fam,TA,Gd,ALQ,1.0,Gd,Y,Gd,Wd Sdng,Wd Sdng,2,CBlock,1,690.0,2.0,RFn,Attchd,1483,1,Gd,1Story,1,TA,0.0,IR1,20,RL,None,4,ClearCr,7,7,Hip,Normal,4,1420.0,0,33,0,
1566,756,0,2,1Fam,TA,No,Unf,0.0,Fa,N,TA,Wd Sdng,Wd Sdng,0,BrkTil,1,440.0,2.0,Unf,Detchd,756,0,TA,1Story,1,TA,94.0,Reg,30,RL,None,6,Sawyer,4,4,Gable,Normal,4,660.0,0,83,0,
1567,1117,864,4,1Fam,TA,Av,ALQ,1.0,Gd,Y,TA,VinylSd,VinylSd,1,PConc,2,522.0,2.0,Fin,Attchd,1981,1,Ex,2Story,1,Gd,0.0,IR1,60,RL,BrkFace,5,ClearCr,5,6,Gable,Normal,8,1117.0,1,32,0,
1568,1052,558,4,1Fam,TA,Mn,BLQ,0.0,TA,Y,TA,Wd Sdng,Wd Sdng,1,CBlock,2,480.0,1.0,RFn,Attchd,1610,0,TA,1.5Fin,1,Fa,124.0,Reg,50,RL,None,6,Edwards,4,3,Gable,Normal,8,972.0,1,72,0,
1569,1074,0,3,1Fam,TA,No,GLQ,1.0,TA,Y,TA,Wd Sdng,Plywood,1,CBlock,1,467.0,1.0,Unf,Attchd,1074,0,Ex,1Story,1,Gd,65.0,Reg,20,RL,None,6,Edwards,7,6,Gable,Normal,6,663.0,0,60,0,
1570,1169,0,3,1Fam,Fa,No,LwQ,0.0,TA,Y,TA,WdShing,Wd Shng,1,CBlock,1,209.0,1.0,Unf,Detchd,1531,0,Ex,1.5Fin,1,TA,50.0,Reg,50,RL,None,6,Edwards,6,4,Gable,Normal,8,756.0,0,63,0,
1571,1172,0,3,1Fam,TA,Av,BLQ,1.0,TA,Y,TA,WdShing,Wd Shng,0,CBlock,1,366.0,1.0,Fin,Attchd,1172,0,TA,1Story,1,TA,75.0,Reg,20,RL,None,6,Edwards,7,5,Gable,Normal,5,1172.0,0,56,0,
1572,1508,0,1,1Fam,TA,Gd,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,2,PConc,1,572.0,2.0,RFn,Attchd,1508,0,Ex,1Story,1,Gd,44.0,IR2,20,RL,Stone,1,Edwards,5,7,Gable,Partial,5,1508.0,0,1,0,
1573,1298,0,3,1Fam,TA,Mn,Unf,0.0,TA,Y,TA,Wd Sdng,Wd Sdng,0,CBlock,2,504.0,2.0,Unf,Detchd,1298,0,Ex,1Story,1,TA,0.0,IR1,20,RL,None,6,Edwards,3,5,Gable,Normal,5,1250.0,0,46,0,
1574,1433,0,1,1Fam,TA,Gd,GLQ,1.0,Gd,Y,Gd,Plywood,Plywood,2,CBlock,1,528.0,2.0,RFn,Attchd,1433,1,Ex,1Story,1,Gd,83.0,Reg,20,RL,BrkFace,6,SawyerW,5,7,Gable,Normal,4,1433.0,0,23,0,
1575,964,838,3,1Fam,TA,No,GLQ,0.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,1017.0,4.0,RFn,2Types,1802,1,Ex,2Story,1,Gd,87.0,IR1,60,RL,BrkFace,5,SawyerW,7,6,Gable,Normal,8,946.0,1,17,0,
1576,1222,0,2,1Fam,TA,No,GLQ,0.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,2,615.0,2.0,RFn,Attchd,1222,0,Ex,1Story,1,Gd,64.0,Reg,20,RL,Stone,3,CollgCr,5,7,Gable,Normal,6,1222.0,0,0,0,
1577,831,614,3,1Fam,Gd,No,Unf,0.0,Fa,Y,TA,Wd Sdng,Plywood,0,PConc,2,484.0,2.0,Unf,Detchd,1445,0,TA,1.5Fin,1,TA,82.0,IR1,50,RL,None,3,SawyerW,8,6,Gable,Normal,6,676.0,1,110,0,
1578,965,0,2,1Fam,Fa,Av,GLQ,1.0,Gd,Y,TA,VinylSd,VinylSd,0,PConc,1,580.0,2.0,Unf,Attchd,965,0,Gd,SFoyer,1,TA,82.0,Reg,85,RL,None,7,CollgCr,5,5,Gable,Normal,4,870.0,0,14,0,
1579,892,800,3,1Fam,TA,No,ALQ,0.0,Gd,Y,TA,VinylSd,VinylSd,1,PConc,2,513.0,2.0,RFn,Attchd,1692,1,Ex,2Story,1,TA,0.0,IR1,60,RL,None,4,CollgCr,5,7,Gable,Normal,8,878.0,1,13,0,
1580,1026,0,3,1Fam,TA,No,GLQ,1.0,Gd,Y,Gd,CemntBd,CmentBd,0,CBlock,1,308.0,1.0,Unf,Attchd,1026,1,Ex,1Story,1,TA,38.0,IR1,20,RL,None,6,CollgCr,8,5,Gable,Normal,5,1026.0,0,33,0,
1581,876,0,3,1Fam,TA,Av,ALQ,1.0,TA,Y,TA,Wd Sdng,Wd Sdng,0,CBlock,1,484.0,2.0,Unf,Detchd,876,0,TA,1Story,1,TA,68.0,Reg,20,RL,None,6,CollgCr,6,5,Gable,Normal,5,876.0,0,38,0,
1582,1978,0,3,1Fam,TA,No,GLQ,1.0,Gd,Y,Gd,CemntBd,CmentBd,1,PConc,2,850.0,3.0,RFn,Attchd,1978,1,Ex,1Story,1,Gd,80.0,Reg,20,RL,BrkFace,5,CollgCr,5,8,Hip,Normal,8,1978.0,0,7,0,
1583,1044,1054,4,1Fam,TA,No,Unf,0.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,621.0,2.0,Fin,Attchd,2098,1,Ex,2Story,1,Gd,75.0,Reg,60,RL,None,4,CollgCr,5,7,Gable,Normal,9,1040.0,1,13,0,
1584,848,0,1,TwnhsE,TA,Av,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,1,420.0,2.0,Fin,Attchd,848,0,Ex,1Story,1,Gd,0.0,Reg,120,RM,BrkFace,4,CollgCr,5,6,Gable,Normal,4,848.0,0,7,0,
1585,640,0,2,1Fam,NB,No,No,0.0,No,N,TA,VinylSd,VinylSd,0,CBlock,1,240.0,1.0,Unf,Detchd,640,0,TA,1Story,1,TA,67.0,Reg,30,RL,None,4,Edwards,6,3,Gable,Normal,5,0.0,0,65,0,
1586,992,0,3,1Fam,TA,No,Unf,0.0,Fa,Y,TA,VinylSd,VinylSd,0,CBlock,1,319.0,1.0,Unf,Detchd,992,0,Ex,1Story,1,TA,68.0,Reg,20,RL,None,1,Edwards,6,5,Gable,Abnorml,6,381.0,0,56,0,
1587,1196,0,3,1Fam,TA,Gd,ALQ,1.0,Gd,Y,TA,MetalSd,MetalSd,0,CBlock,1,336.0,1.0,RFn,Attchd,1196,0,TA,1Story,1,TA,60.0,IR1,20,RL,None,6,Edwards,6,5,Gable,Normal,6,1196.0,0,42,0,
1588,792,328,2,1Fam,TA,No,Unf,0.0,TA,N,TA,VinylSd,VinylSd,0,CBlock,1,480.0,2.0,Unf,Detchd,1120,0,Ex,1.5Fin,1,Fa,89.0,Reg,50,RL,None,6,Edwards,5,4,Gable,Abnorml,5,744.0,1,62,0,
1589,1096,0,3,1Fam,TA,Av,ALQ,1.0,TA,Y,TA,Plywood,Plywood,1,CBlock,1,352.0,1.0,Unf,Detchd,1096,0,TA,SLvl,1,TA,65.0,Reg,80,RL,None,6,Edwards,6,6,Gable,Normal,5,1008.0,0,35,0,
1590,960,0,3,1Fam,TA,No,Unf,0.0,TA,Y,TA,WdShing,Wd Shng,0,CBlock,1,0.0,0.0,Unf,Attchd,960,0,Ex,1Story,1,TA,64.0,Reg,20,RL,None,5,Edwards,5,4,Hip,Normal,5,960.0,0,52,0,
1591,1296,0,2,1Fam,TA,Mn,Rec,0.0,TA,N,TA,MetalSd,VinylSd,1,BrkTil,2,260.0,1.0,Unf,Detchd,1296,0,Fa,1Story,1,Fa,67.0,Reg,30,RL,BrkFace,5,SWISU,6,5,Gable,Normal,5,1107.0,0,86,0,
1592,856,0,2,1Fam,TA,No,Rec,1.0,TA,Y,TA,Wd Sdng,Wd Sdng,1,CBlock,1,399.0,2.0,Unf,Detchd,856,0,TA,1Story,1,TA,0.0,Reg,30,RL,None,3,SWISU,6,6,Gable,Normal,4,856.0,0,71,0,
1593,862,1788,6,Duplex,NB,No,No,0.0,No,Y,TA,Plywood,CBlock,0,Slab,3,0.0,0.0,Unf,Attchd,2650,0,TA,2Story,2,TA,60.0,Reg,90,RH,None,2,SWISU,6,4,Flat,Normal,10,0.0,1,43,0,
